ENSEMBL,ENTREZID,SYMBOL,DZQV_CD8_naive,X925L_CD8_naive,X9JD4_CD8_naive,G4YW_CD8_naive,DZQV_B_naive,X925L_B_naive,X9JD4_B_naive,G4YW_B_naive
ENSG00000274210,115409988,RNVU1-27,0,0,9.10331,4.25834,55.9711,22.478,11.6842,7.06209
ENSG00000270629,25832,NBPF14,22.8482331,42.734014,59.12514114,54.7174775,144.284914,198.676167,146.3442915,204.401026
ENSG00000177144,440672,NUDT4B,0,0.261003,0,0.190442,0,0,0,0
ENSG00000178104,9659,PDE4DIP,54.05417439,72.05604156,55.95981433,59.71635501,82.5341949,133.41579,83.707141,71.90274538
ENSG00000269713,400818,NBPF9,42.85784,72.07228,53.3512298,49.0845674,31.936059,63.09028,54.57829001,46.76842
ENSG00000271383,101060226,NBPF19,137.60813,230.6794233,267.21781,153.03643,41.223515,105.000951,90.26563901,66.126339
ENSG00000263464,653598,PPIAL4C,0,0,0,0,0,0,0,0
ENSG00000277147,57234,LINC00869,72.999783,61.82923,66.994644,75.683412,14.06109,24.687355,24.3165409,25.896359
ENSG00000206828,115409984,RNVU1-30,0,12.7038,2.28551,2.12223,12.2306,18.9615,37.009,7.09412
ENSG00000150337,2209,FCGR1A,0,0.0888375,0,0,46.2146,1.506531,2.006307,8.54111
ENSG00000203814,440689,H2BC18,0.259192,0.200905,2.006228,0.174743,2.731675,2.68403,2.03484,2.69134
ENSG00000183598,653604,H3C13,0,0,0,0,0,0,0,3.02574
ENSG00000270882,8370,H4C14,0.9449088,3.43692,3.906283,2.3224289,9.53225,2.290533,1.81144,4.53496
ENSG00000203811,126961,H3C14,0,0.121378,0,0.129656,0,0.169754,0.138011,0.295761
ENSG00000203812,8337,H2AC18,0,0,2.52747,1.1547,0,0,0,2.96914
ENSG00000261716,337873,H2BC20P,2.78893,1.76431,0.819435,1.85172,1.28815,2.11203,2.19552,3.41243
ENSG00000272196,723790,H2AC19,0.879509,6.14047,0,0,10.3616,21.7838,17.8561,7.13342
ENSG00000203852,333932,H3C15,0,0.121378,0,0.129656,0,0.169754,0.138011,0.295761
ENSG00000270276,554313,H4C15,16.51622327,9.90732,9.9821,7.0647529,13.488088,18.316023,19.16879,28.50793
ENSG00000184678,8349,H2BC21,3.11041,2.82258,4.6597,3.40075,9.95775,9.66961,6.85272,6.153
ENSG00000184260,8338,H2AC20,0,0,0,0.542967,2.95628,4.85515,0,2.6204
ENSG00000184270,317772,H2AC21,0,0,0,0,0,0,0,0
ENSG00000178096,51027,BOLA1,8.353457,9.839114,15.867879,9.63532,6.30779,7.596631,8.269572215,14.3782
ENSG00000159164,9900,SV2A,0.0971692,1.929,1.790226,2.042683,0.22414,0.186243,0.261609,0.189063
ENSG00000143368,10262,SF3B4,72.9697,28.8707,72.657,53.6015,71.2515,26.5819,67.3472,51.9279
ENSG00000014914,10903,MTMR11,0.789449,3.8865403,0,0.1331717,13.720918,3.369262,2.913361,12.7902
ENSG00000264522,56957,OTUD7B,1.094379,2.0800727,2.07652,3.398,0.307257,0.730778,0.914069,0.763607
ENSG00000136631,11311,VPS45,43.73950989,59.90645149,46.87373983,43.561826,41.071581,54.646521,53.242851,42.714786
ENSG00000023902,51177,PLEKHO1,5.5393601,4.442967,10.595241,7.973827,9.5490564,15.263246,30.185468,29.277509
ENSG00000143401,81611,ANP32E,133.242756,86.280715,103.7585,136.781556,71.8645,88.3207567,92.1178094,85.631368
ENSG00000118298,23632,CA14,2.898381,4.3339502,5.180733,2.749068,2.7591,4.430032,1.703271,3.940409
ENSG00000117362,51107,APH1A,98.72828,86.431247,69.043349,97.294664,105.03614,85.896064,92.347302,61.311498
ENSG00000118292,79630,C1orf54,12.11377,5.37964,3.838482,4.000213,5.96687,1.9901,2.1116,2.709088
ENSG00000159208,148523,CIART,6.686642,2.03176,2.312605,3.894125,0.571416,0.645873,0.579889,0.572025
ENSG00000266472,54460,MRPS21,43.07435,42.64833,51.31446,45.99028,26.07805,31.72004,31.49625,37.39449
ENSG00000117360,9129,PRPF3,164.68145,154.39463,97.616121,139.81364,73.53088,82.25713,72.43529,71.61805
ENSG00000163125,23248,RPRD2,60.763402,62.194816,56.77752,46.97391,31.13047,47.58678,46.16906,29.98143
ENSG00000143374,80222,TARS2,39.98238,48.38104805,48.740637,42.66759178,46.453322,35.636541,37.417464,25.3736798
ENSG00000283933,102465529,MIR6878,0,0,0,0,0,0,0,0
ENSG00000143369,1893,ECM1,0,0,0.144947,0.979494856,1.787111,0.169315,0.630893,0
ENSG00000228126,100874054,FALEC,1.35333,0,0.924298,0.93003,2.28956,4.31066,2.29556,2.87626
ENSG00000143382,54507,ADAMTSL4,2.3656218,0.880244,0.953587,1.067382434,4.064019,1.2655802,1.630237,2.184750373
ENSG00000264553,100422997,MIR4257,0,0,0,4.21373,0,0,0,0
ENSG00000203804,574406,ADAMTSL4-AS1,5.82054,5.19226,3.0842148,3.5670502,8.06632,3.9187756,5.121985,3.520928
ENSG00000143384,4170,MCL1,125.16561,204.06581,113.078193,102.63296,96.79821,140.10847,79.96628,62.983098
ENSG00000143420,2029,ENSA,86.270791,49.33871,63.12769,56.57278,66.17265176,37.76786,45.744205,65.28945052
ENSG00000143457,55204,GOLPH3L,34.17063,27.72511,47.8324,40.57743,20.9511,25.14419,18.29373,17.53771
ENSG00000143452,84072,HORMAD1,0,0,1.330353,0,0,1.356514,2.153492,2.932499009
ENSG00000163131,1520,CTSS,142.3708263,116.35103,125.71644,147.55502,1672.15229,589.67458,765.5811,838.74291
ENSG00000143387,1513,CTSK,26.11308,23.11555,9.752073,20.16283,12.27705,21.59775,11.582134,9.68242
ENSG00000143437,405,ARNT,41.746087,48.29367,44.819915,62.067223,40.82464,72.81707,49.574642,39.62177
ENSG00000143379,9869,SETDB1,45.357266,66.401419,45.8139353,40.805672,42.838601,59.00988547,41.593296,42.101086
ENSG00000143418,29956,CERS2,102.58963,85.545947,70.89523,79.521078,56.101447,67.04135,53.66531,53.226956
ENSG00000143412,8416,ANXA9,1.58622,0.867887,0.719763,2.36189,0.408217,2.76306,0.123391,0.528561
ENSG00000143409,55793,MINDY1,9.77818,5.73531,4.368713,10.434885,1.904736,5.93336,8.49359,7.961753
ENSG00000143363,58497,PRUNE1,48.91655,52.57644,36.02216,39.59524,22.0059,27.76074854,28.75677008,26.12346
ENSG00000163141,149428,BNIPL,0.448013,0.630779,3.3585609,1.72873,0.43703,1.481315,2.19505,1.47185
ENSG00000143443,54964,C1orf56,21.7627,8.13442,30.122,37.230312,55.4255,16.48603,45.8203,45.0683
ENSG00000197622,56882,CDC42SE1,230.99184,346.489702,224.061403,249.97602,192.64675,186.956758,171.0498591,191.2972042
ENSG00000213190,10962,MLLT11,5.33872,8.2195,11.4083,13.9985,2.49497,4.91667,3.98674,3.0569
ENSG00000143458,126626,GABPB2,16.357303,16.907039,15.879702,15.483782,8.179937,6.384353,8.537483,7.681593
ENSG00000143434,10500,SEMA6C,0.17647,0,0.0618953,0,0,0,0,0
ENSG00000163154,79626,TNFAIP8L2,13.6402,5.65085,18.2595,17.4763,16.9156,5.74825,12.7276,26.4595
ENSG00000163156,79005,SCNM1,17.069902,31.33296,32.468988,27.20435,27.682597,23.18912,27.150514,41.524154
ENSG00000163155,388695,LYSMD1,0.861501,2.31152,1.263802,2.365885,1.01485,1.736638,0.570085,0.51586
ENSG00000163157,29765,TMOD4,3.024568836,4.304795,0.759013261,5.80724,0.7147662,4.49435,0.605864,5.419221
ENSG00000163159,6944,VPS72,69.31116,33.45898,73.337573,42.77808,39.49871,29.497374,29.913982,48.386589
ENSG00000143398,8394,PIP5K1A,46.96209013,52.4884045,33.596076,40.04415,38.654037,52.694555,26.778394,37.2437
ENSG00000159352,5710,PSMD4,164.50311,95.37251,165.316341,131.79393,166.9473,86.917088,130.8284628,152.22493
ENSG00000232671,100507670,ZNF687-AS1,0,0,0,0,2.064385,0.789093,0,0
ENSG00000143373,57592,ZNF687,4.81086,10.71791003,11.930754,14.29179,8.77562,13.122398,13.355777,11.736123
ENSG00000143393,5298,PI4KB,74.419,126.53159,87.883649,83.85052,108.506121,90.24448,91.79965,102.246691
ENSG00000143390,5993,RFX5,28.75088,62.128511,39.120457,39.61453203,144.5718365,195.6911643,164.487606,143.4516043
ENSG00000143416,8991,SELENBP1,1.616504,1.0487,0.289038,2.6504,101.3006,15.7108,36.957098,2.47858266
ENSG00000159377,5692,PSMB4,628.9256,297.96168,319.065158,343.93155,515.0087,217.52482,206.3484,333.19532
ENSG00000143442,23126,POGZ,63.5867873,56.957248,59.330048,102.689617,38.11640411,59.44213203,63.308037,44.39341216
ENSG00000143375,57530,CGN,0.7151346,1.893921,2.533802,2.937346,0.357905,0.787745,0.436903,1.108269
ENSG00000143367,7286,TUFT1,3.21645,3.737282,2.173495,3.407905278,4.360014947,1.36915,1.929611009,1.04158
ENSG00000207606,693139,MIR554,0,0,0,0,0,0,0,0
ENSG00000143376,81609,SNX27,29.94887,33.88498001,35.18484,34.37634003,42.337565,34.04887,28.638428,30.72585004
ENSG00000159409,11189,CELF3,0,0,0,0,0,0,0,0
ENSG00000178796,284485,RIIAD1,0,0,0,0,0,0,0,0
ENSG00000143436,65005,MRPL9,233.595251,168.47595,150.54865,168.30027,134.61305,88.50752,96.932697,121.83613
ENSG00000143450,51686,OAZ3,1.693889,0.345526,0.911635,0.985609,0.319416,5.156342,0.468772,0.80704
ENSG00000182134,11022,TDRKH,19.391219,23.89961228,15.34294676,18.931579,6.81065,6.83908411,7.905646,5.16024944
ENSG00000203288,109729141,TDRKH-AS1,1.30922,1.82876,2.229555,1.84771,1.27073,3.30534,2.042631,1.957564
ENSG00000213171,339398,LINGO4,0,0.055061,0,0,0,0,0,0
ENSG00000143365,6097,RORC,0.442295,0.266903,0.5729452,0.7279682,0.194714,0.620511,0.42941,0.405584
ENSG00000225556,100191040,C2CD4D,0.0975106,0,0.478545,0,0,0.251077,0,0
ENSG00000196407,284486,THEM5,1.059367,0,0.960434,1.73971,4.73569,0,2.751042,0.756186
ENSG00000159445,117145,THEM4,168.59894,153.5018,143.84994,145.98842,12.417804,4.592558,5.073672,6.250072
ENSG00000197747,6281,S100A10,49.57877,108.072,67.91579,105.99155,38.8387,32.67268,46.58134,64.26763
ENSG00000163191,6282,S100A11,1.34675,5.17379,5.26264,7.36674,29.25106,28.04405,16.6955,49.8466
ENSG00000182898,126637,TCHHL1,0,0,0,0,0,0,0,0
ENSG00000159450,7062,TCHH,0,0,0,0,0,0,0,0
ENSG00000215853,126638,RPTN,0,0,0,0,0,0,0,0
ENSG00000237975,339400,FLG-AS1,3.865634,4.94417,4.491317,3.9059409,2.896646,6.413522,5.161427,4.0116049
ENSG00000197915,388697,HRNR,0,0.0739079,0.783769,0,0,0.296972,0,0
ENSG00000143631,2312,FLG,0,0,0,0.257148,0,0,0,0
ENSG00000143520,388698,FLG2,0.207674,0.0812009,0,0.0670625,0.102349,0.0465625,0.0964275,0.0495361
ENSG00000143536,49860,CRNN,0,0,0,0,0,0,0,0
ENSG00000186207,254910,LCE5A,0,0,0,0,0,0,0,0
ENSG00000169509,54544,CRCT1,0,0,0,0,0,0,0,0
ENSG00000185966,353145,LCE3E,0,0,0,0,0,0,0,0
ENSG00000163202,84648,LCE3D,0,0,0,0,0,0,0,0
ENSG00000244057,353144,LCE3C,0,0,0,0,0,0,0,0
ENSG00000187238,353143,LCE3B,0,0,0,0,0,0,0,0
ENSG00000185962,353142,LCE3A,0,0,0,0,0,0,0,0
ENSG00000187223,353141,LCE2D,0,0,0,0,0,0,0,0
ENSG00000187180,353140,LCE2C,0,0,0,0,0,0,0,0
ENSG00000159455,26239,LCE2B,0,0,0,0,0,0,0,0
ENSG00000187173,353139,LCE2A,0,0,0,0,0,0,0,0
ENSG00000187170,199834,LCE4A,0,0,0,0,0,0,0,0
ENSG00000198854,100129271,C1orf68,0,0,0,0,0,0,0,0
ENSG00000203786,448834,KPRP,0,0,0,0,0,0,0,0
ENSG00000240386,353137,LCE1F,0,0,0,0,0,0,0,0
ENSG00000186226,353135,LCE1E,0,0,0,0,0,0,0,0
ENSG00000172155,353134,LCE1D,0,0,0,0,0,0,0,0
ENSG00000197084,353133,LCE1C,0,0,0,0,0,0,0,0
ENSG00000196734,353132,LCE1B,0,0,0,0,0,0,0,0
ENSG00000186844,353131,LCE1A,0,0,0,0,0,0,0,0
ENSG00000235942,448835,LCE6A,0,0,0,0,0,0,0,0
ENSG00000163206,4184,SMCP,0,0,0,0,0,0,0,0
ENSG00000163207,3713,IVL,0,0,0,0,0,0,0,0
ENSG00000224308,101927988,LINC01527,0,0.294043,0.118299,0.160079,0,0,0,0
ENSG00000184148,163778,SPRR4,0,0,0,0,0,0,0,0
ENSG00000169474,6698,SPRR1A,0,0,0,0,0,0,0,0
ENSG00000163209,6707,SPRR3,0,0,0,0,0,0,0,0
ENSG00000169469,6699,SPRR1B,0,0,0,0,0,0,0,0
ENSG00000163216,6703,SPRR2D,0,0,0,0,0,0,0,0
ENSG00000241794,6700,SPRR2A,0,0,0,0,0,0,0,0
ENSG00000196805,6701,SPRR2B,0,0,0,0,0,0,0,0
ENSG00000203785,6704,SPRR2E,0,0,0,0,0,0,0,0
ENSG00000244094,6705,SPRR2F,0,0,0,0,0,0,0,0
ENSG00000159516,6706,SPRR2G,0,0,0,0,0,0,0,0
ENSG00000229699,101928009,LOC101928009,0,0,0,0,0,0,0,0
ENSG00000203784,149018,LELP1,0,0,0,0,0,0,0,0
ENSG00000203783,574414,PRR9,0,0,0,0,0,0,0,0
ENSG00000203782,4014,LOR,0,0,0,0,0,0,0,0
ENSG00000159527,114771,PGLYRP3,0,0,0,0,0,0,0,0
ENSG00000163218,57115,PGLYRP4,0,0,0,0,0,0,0,0
ENSG00000163220,6280,S100A9,0,8.38017,0.58312,0.266103,362.771,187.983,81.0521,413.8
ENSG00000163221,6283,S100A12,0,0,0,0,12.5816,11.0608,3.65275,13.0521
ENSG00000143546,6279,S100A8,0,6.97727,0,0,119.53556,101.298056,32.9902,121.29633
ENSG00000184330,338324,S100A7A,0,0,0,0,0,0,0,0
ENSG00000143556,6278,S100A7,0,0,0,0,0,0,0,0
ENSG00000197956,6277,S100A6,16.41695,74.78453,37.89946,69.92616,23.08947,52.458,25.99622,54.67139
ENSG00000196420,6276,S100A5,0.529014,3.69681,5.197794,0,0,0.677689,1.3834,0
ENSG00000196154,6275,S100A4,25.99138,88.90091,32.07873103,52.249416,51.826875,63.02069,25.825,72.957509
ENSG00000188015,6274,S100A3,0.842563,0,0.86988,0,0,0,0,0
ENSG00000196754,6273,S100A2,0,0,0,0,0,0,0,0
ENSG00000188643,140576,S100A16,0,0,0,0,0,0,0,0
ENSG00000189334,57402,S100A14,0,0,0,0,0,0,0,0
ENSG00000189171,6284,S100A13,2.5928361,2.397275,0.7053568,1.785713,4.611904,2.967321,3.58499,3.303382
ENSG00000160678,6271,S100A1,0,0,0,0,1.18971,0.2118265,0,0
ENSG00000160679,26097,CHTOP,167.1526,160.0298,131.39466,135.73722,110.61515,116.42392,118.14566,106.54742
ENSG00000143553,23557,SNAPIN,23.45824,16.33662,38.09669009,31.91874,36.53706,23.136909,34.97512,42.7797
ENSG00000143621,3608,ILF2,234.15439,173.43691,162.53997,178.19203,203.01539,125.69932,126.21456,129.00902
ENSG00000169418,4881,NPR1,0,0,0,0,0,0,0,0
ENSG00000274940,102466879,MIR8083,0,0,0,0,0,0,0,0
ENSG00000143624,65123,INTS3,36.949166,54.57105532,31.08599002,36.2472,29.4759,38.60653038,30.753094,26.48146
ENSG00000143554,11000,SLC27A3,0.759626,15.94508117,6.993411,2.5227367,6.301978004,5.0655442,5.7604403,5.91278
ENSG00000143614,57459,GATAD2B,37.703144,74.954505,38.96418,47.724859,21.551527,39.603294,33.110535,25.848149
ENSG00000231827,343052,LOC343052,0,0,0,0,0,1.00681,0.489932,0.0582635
ENSG00000198837,9909,DENND4B,71.719757,77.76068,74.34649,69.68805,91.126303,144.55866,95.94363,95.87619
ENSG00000160741,200186,CRTC2,97.74632,125.40311,67.65844014,70.68198608,56.1034141,65.3985292,95.568687,56.009051
ENSG00000143570,27173,SLC39A1,25.744239,18.016181,19.614839,21.76030602,39.953058,32.646799,40.347192,41.909132
ENSG00000276584,102465441,MIR6737,0,0,0,11.6118,0,0,0,0
ENSG00000143578,148327,CREB3L4,12.801828,6.994102,22.804905,18.384239,24.644929,19.3291034,26.317912,26.57403
ENSG00000143543,10899,JTB,26.959748,80.9181311,86.79550001,61.36152,41.5311359,64.88048397,77.01944236,118.53646
ENSG00000143545,5872,RAB13,1.983431,1.644024,3.32533,1.088691,3.49105,3.545345,2.946934,3.83427
ENSG00000177954,6232,RPS27,1497.0631,5463.62444,1518.7728,3525.60006,760.82265,5067.905,1892.77391,1919.73696
ENSG00000143552,91181,NUP210L,0.153758,0.178772,0.0539667,0.3893736,1.625772,0.135918,0.152574,0.7618462
ENSG00000263987,100847024,MIR5698,0,0,0,0,0,0,0,0
ENSG00000143549,7170,TPM3,614.7062,680.457465,571.66472,560.532013,594.731981,432.8342903,485.2482342,434.7556401
ENSG00000215938,100126346,MIR190B,0,0,0,0,0,0,0,0
ENSG00000163263,388701,C1orf189,0,0,0,0,0,0,0,0
ENSG00000143612,25912,C1orf43,159.86626,64.28969001,120.28669,136.149966,121.5689,69.058665,111.105314,120.5268753
ENSG00000143569,9898,UBAP2L,176.7386019,279.36224,145.474721,182.566667,155.3209792,186.601989,108.9338474,90.32284814
ENSG00000201129,109617023,SNORA58B,2.28811,2.55929,0,19.3498,0,22.5361,0,5.27036
ENSG00000143575,10456,HAX1,105.82444,82.63959,116.9857,110.33241,71.92119,55.94479,75.5813,100.478403
ENSG00000143595,89872,AQP10,0,0,0,0,0,0,0,0
ENSG00000143515,57198,ATP8B2,39.85907,46.007542,46.433771,45.2836,3.379962,6.55228,4.59117,2.67065
ENSG00000228013,101928101,IL6R-AS1,4.90907,1.68639,5.84752,2.03124,0.654418,1.09727,1.39375,0.560818
ENSG00000160712,3570,IL6R,22.67675,38.669891,15.036902,23.088935,6.149562,4.005951,2.728163,9.267972202
ENSG00000169291,126669,SHE,4.39536,2.0746785,3.083136,3.5149607,4.82193,1.937595,4.50576,2.343557
ENSG00000163239,126668,TDRD10,0,0,0,0,0,0,0,0
ENSG00000160714,55585,UBE2Q1,10.631337,5.52239,19.1758,7.981452,2.960909,18.90094,5.366478,8.826515
ENSG00000229780,100874097,UBE2Q1-AS1,0,0,0,0,0,0,0,0
ENSG00000160716,1141,CHRNB2,0,0,0,0,0,0.7460184,0,0
ENSG00000160710,103,ADAR,123.052227,196.96594,96.819515,105.850624,109.446291,97.789047,97.283517,62.979702
ENSG00000143603,3782,KCNN3,0.07086341,0.05485547,0.03641968,0.09133444,0.05146202,0.09235614,0.04710192,0.09273125
ENSG00000163344,10654,PMVK,21.1012,8.56203,23.3692,22.9145,19.823,10.6599,15.3354,14.3556
ENSG00000163346,57326,PBXIP1,116.657116,281.082584,170.425546,169.0474,66.41926,85.98514758,57.02376,43.58441016
ENSG00000163348,90780,PYGO2,9.2042,58.99005,40.621446,40.687,10.8891,34.7146,40.7243,22.3915
ENSG00000271380,101928120,LOC101928120,0,0,0.397626,0.93675,0.218986,0.760627,1.82108,1.20201
ENSG00000160691,6464,SHC1,85.82617,62.812316,58.11919486,57.84331,54.786932,67.023667,87.46247004,33.3909932
ENSG00000173207,1163,CKS1B,9.55005,16.530396,15.07122,13.58758,25.844639,29.654065,30.703567,25.301767
ENSG00000264349,100423020,MIR4258,0,0,0,0,0,4.08283,4.0844,8.72014
ENSG00000160688,80308,FLAD1,89.99088,61.31253,88.21625,63.819505,60.741886,49.278,75.06988,65.526731
ENSG00000163352,55891,LENEP,0,0,0,0,0,0,0.526882,0
ENSG00000160685,51043,ZBTB7B,1.003578,1.49486,0.155913,0.505633,6.95513,16.78219023,3.9442,5.164709
ENSG00000163354,127579,DCST2,0.0802244,0,0,0.0944335,0.351864,0.2642313,1.620285,1.174799
ENSG00000163357,149095,DCST1,0.2372144,0.438135,0.32676,0.765279,1.777967,0.608557,0.8267489,0.63797939
ENSG00000143537,8751,ADAM15,11.43652801,13.554375,11.60652326,12.65755041,40.90675258,23.60824619,25.06501731,21.13601398
ENSG00000243364,1945,EFNA4,4.89393,6.24622,5.53467,5.45827,17.29077,9.44149,17.2012,9.784956
ENSG00000143590,1944,EFNA3,0,0.968818,0.385253,0.85425603,0.349794,1.224113,1.77618,0.74736
ENSG00000169242,1942,EFNA1,6.82022,2.894107,15.5833,24.99892,1.8774397,0,0,0
ENSG00000169241,55974,SLC50A1,62.67772,31.902944,47.469421,47.16880419,112.58698,65.649425,91.435371,107.88374
ENSG00000179085,54344,DPM3,2.37237,9.76812,1.6072,6.91028,0,2.02067,4.63483,8.00412
ENSG00000163463,200185,KRTCAP2,26.94881,72.3879257,33.68131,50.69748,21.465198,62.321935,31.20347,45.38667
ENSG00000163462,80128,TRIM46,6.91161873,4.117199322,7.820969,6.035556099,1.0618243,1.300349754,2.171165834,0.355995004
ENSG00000185499,4582,MUC1,0.774179,0.787715,0.925884195,0,0,0,0,0
ENSG00000284586,693235,MIR92B,0,0,0,0,0,0,0,0
ENSG00000169231,7059,THBS3,14.84428,16.30339833,9.711347,6.857309,6.349192,4.249,7.635127,7.38367944
ENSG00000173171,4580,MTX1,20.2558,24.562276,23.771302,19.614307,23.212298,11.408276,14.840867,18.341171
ENSG00000160766,2630,GBAP1,8.159242,6.412146,9.621669,8.068014,1.917469,3.95962,2.78902195,4.660859
ENSG00000177628,2629,GBA,30.16442,42.9205016,29.149758,51.559347,34.31123811,20.964929,29.63900073,29.911618
ENSG00000160767,10712,FAM189B,1.211149,2.658696,2.045139004,3.619888,2.0337,1.815795,1.5343899,1.765957
ENSG00000116521,10067,SCAMP3,152.65693,80.5546,123.89676,103.94584,86.51183,49.515966,81.146325,83.4430469
ENSG00000176444,1196,CLK2,15.495431,15.529451,21.083931,14.89164013,10.48395,12.502564,13.590744,16.22004
ENSG00000143630,57657,HCN3,0.970006,0.85205,0.872271,0.1462615,0,0,2.162476,1.693398
ENSG00000143627,5313,PKLR,0,0,0,0,0,0,0,0
ENSG00000160752,2224,FDPS,66.18735595,55.26313392,74.57929239,61.215401,101.47978,41.20768801,58.708778,75.852968
ENSG00000225855,284618,RUSC1-AS1,6.175339,7.44393,4.91001,2.4480761,6.922759,4.246317,6.342077,5.462346
ENSG00000160753,23623,RUSC1,9.971343,9.861161,14.602459,16.828717,11.808182,6.353703,10.821248,6.2837554
ENSG00000116539,55870,ASH1L,116.923492,62.21348,80.864613,95.1451,45.27131,99.518785,111.18631,72.70436
ENSG00000283701,693140,MIR555,0,9.3813,15.9694,0,0,0,0,4.07534
ENSG00000237872,645682,POU5F1P4,0.36917,3.42367,1.49011,0.123418,0.730843,2.38237,3.83691,0.52033
ENSG00000235919,645676,ASH1L-AS1,13.56925,4.825201,5.36077,5.668359,7.28413,5.02128,7.190084,6.6508
ENSG00000125459,55154,MSTO1,142.823135,148.303678,111.754048,140.5569287,93.786367,95.56500869,95.44128612,64.853045
ENSG00000163374,55249,YY1AP1,67.50953143,74.8312254,67.19614985,68.94409637,68.50886151,67.23058276,58.73693249,57.70915748
ENSG00000132676,7818,DAP3,151.567803,125.259775,162.061949,179.0731,106.286649,67.5306,111.578941,86.813644
ENSG00000116580,54856,GON4L,76.57408759,121.6533701,70.733707,81.977642,74.082029,81.1102,68.18701279,56.733488
ENSG00000132718,23208,SYT11,1.14241,6.62346,3.50685,3.12992,6.52809,3.26491,4.80033,3.50965
ENSG00000143622,6016,RIT1,22.158995,16.55743,21.83061,22.499422,22.03897,19.341445,23.692261,20.0779661
ENSG00000132680,22889,KHDC4,37.41350408,38.07628,35.899642,23.494932,37.21612,25.23725729,23.699128,24.55420748
ENSG00000207475,677823,SNORA80E,4.00245,0,0,0,17.3923,0,0,0
ENSG00000281394,677771,SCARNA4,0.00173011,0.000124953,2.68E-05,0,9.15721,0.000362186,0,0.000278469
ENSG00000173080,339403,RXFP4,1.61923,1.36917,1.44048,2.60473,3.32672,4.82946,3.30411,5.218
ENSG00000116584,9181,ARHGEF2,55.1321459,93.28553191,76.897135,62.75130357,111.349718,121.92659,103.646681,70.061235
ENSG00000277817,102465442,MIR6738,0,0,0,6.60964,7.61152,0,0,0
ENSG00000224276,107985210,ARHGEF2-AS1,0,0,0,0,0,0,0,0
ENSG00000163479,6746,SSR2,263.569323,143.471937,300.56385,195.16231,150.73859,105.368792,130.20905,213.9904596
ENSG00000160803,56893,UBQLN4,3.83318,17.07686,5.683394,5.46469,1.39777,5.28293,9.561543,2.77433
ENSG00000116586,28956,LAMTOR2,9.53816,10.9712,12.530117,12.01116,14.01101,14.53269,7.748104,18.11999
ENSG00000132698,57111,RAB25,1.079216,0,0,0.206104,0.716015,0.238195,0,0.233078
ENSG00000254726,92312,MEX3A,0,0,0.21394,0,0,0,0.0503214,0
ENSG00000160789,4000,LMNA,8.289165,15.23399,2.265478,7.400168,4.918563,11.573497,7.996065,11.31789201
ENSG00000196189,64218,SEMA4A,0.194575,1.3560005,0.166963,0.1508061,64.67862402,28.544337,21.272766,27.3222699
ENSG00000160785,9673,SLC25A44,24.51415,37.074022,32.35243,28.847886,24.674348,30.26574,27.321456,19.94522
ENSG00000260238,100527963,PMF1-BGLAP,4.204214,5.57832,5.09086,3.319069,5.098649,3.53918,2.69267,3.85763
ENSG00000160783,11243,PMF1,59.721567,59.74974,65.85574,59.96329585,75.65716,46.30645,47.09611,59.723595
ENSG00000242252,632,BGLAP,1.748891,2.00311,1.64127,4.6784,3.43871,1.41392,1.20189,2.353247
ENSG00000160781,79957,PAQR6,0.543637,1.69176,0.600938,0.4727071,0.483529,0,0,0
ENSG00000198952,23381,SMG5,15.22779,91.83651,49.82959,46.22371,14.032935,63.0755,36.394044,30.90384
ENSG00000163472,84283,TMEM79,14.31477,18.80539,14.3554,9.50148,12.27466,8.31554,21.91221,12.75766
ENSG00000198715,112770,GLMP,35.442381,26.04344,26.640929,34.770839,47.60766,11.07112104,15.847227,25.523322
ENSG00000189030,391104,VHLL,0,0,0,0,0,0,0,0
ENSG00000163468,7203,CCT3,251.03373,123.57668,200.135505,205.287357,126.03886,82.67633,136.21004,118.35025
ENSG00000163467,128229,TSACC,0.676492,2.37705,2.065394,1.30257,2.6907,0.937083,1.72717,1.62076
ENSG00000132677,57127,RHBG,3.641284926,0.670643,2.123214316,1.787989018,1.890083951,1.59559,2.991134772,1.40086
ENSG00000125462,10485,C1orf61,0.449849,0.369798,0.692227,0.539323,0.313499,0.661507,1.03543,0.5226193
ENSG00000207933,407046,MIR9-1,0,0,0,0,0,0,0,0
ENSG00000116604,4209,MEF2D,6.632842,22.788717,10.306865,6.534920611,6.036798,30.79233,21.73721,15.862625
ENSG00000183856,128239,IQGAP3,0,0,0.0207426,0,0.537232,0,0,0
ENSG00000187862,164118,TTC24,80.85709,92.34416,66.96911,59.485894,33.21333,48.308963,34.725344,32.843354
ENSG00000163382,128240,NAXE,16.045177,28.73496,30.00401,24.81152,44.15418,37.65178002,30.02046,42.6775
ENSG00000160818,54865,GPATCH4,32.92762,39.631122,35.477335,36.41886682,17.5600554,29.606579,36.999136,26.66688399
ENSG00000132702,60484,HAPLN2,0,0,0,0.761537,0,0,0.432184,0.468215
ENSG00000132692,63827,BCAN,0,0,0,0,0,0,0,0
ENSG00000132688,10763,NES,0,0,0,0,0,0,0,0
ENSG00000143320,1382,CRABP2,0,2.2374095,0,0,0,1.62829,0.834291,0.76125
ENSG00000143319,81875,ISG20L2,27.04185,20.12729,24.01426,30.24543,44.658152,35.545409,31.96569,32.93315
